0.945 0.465 0.831 0.250   1.0
0.054 0.111 0.086 0.577   0.0
0.806 0.652 0.085 0.653   1.0
0.513 0.248 0.573 0.096   0.0
0.280 0.217 0.190 0.683   0.0
0.176 0.647 0.281 0.055   0.0
0.748 0.986 0.743 0.301   1.0
0.897 0.528 0.195 0.570   1.0
0.664 0.195 0.249 0.375   0.0
0.935 0.528 0.174 0.749   1.0
0.622 0.285 0.714 0.889   1.0
0.329 0.562 0.365 0.470   0.0
0.047 0.831 0.871 0.271   1.0
0.905 0.814 0.238 0.267   1.0
0.509 0.590 0.029 0.854   0.0
0.902 0.848 0.243 0.353   1.0
0.670 0.682 0.539 0.457   1.0
0.231 0.849 0.098 0.766   0.0
0.843 0.884 0.900 0.089   1.0
0.346 0.982 0.699 0.636   1.0
0.190 0.059 0.476 0.787   0.0
0.757 0.885 0.654 0.579   1.0
0.535 0.710 0.847 0.567   1.0
0.150 0.280 0.443 0.220   0.0
0.805 0.650 0.779 0.509   1.0
0.148 0.708 0.206 0.835   0.0
0.100 0.805 0.822 0.964   1.0
0.686 0.401 0.148 0.120   0.0
0.380 0.142 0.536 0.887   0.0
0.016 0.262 0.580 0.088   0.0
0.783 0.718 0.332 0.289   1.0
0.337 0.980 0.574 0.086   0.0
0.568 0.853 0.954 0.828   1.0
0.047 0.271 0.253 0.941   0.0
0.681 0.437 0.567 0.505   1.0
0.622 0.242 0.695 0.230   0.0
0.942 0.351 0.487 0.507   1.0
0.122 0.873 0.474 0.672   1.0
0.869 0.017 0.523 0.155   0.0
0.318 0.637 0.820 0.650   1.0
0.114 0.079 0.955 0.991   1.0
0.446 0.234 0.398 0.856   0.0
0.529 0.200 0.128 0.985   0.0
0.587 0.459 0.724 0.056   0.0
0.861 0.986 0.675 0.865   1.0
0.670 0.182 0.200 0.991   1.0
0.066 0.042 0.366 0.575   0.0
0.102 0.472 0.770 0.393   0.0
0.252 0.145 0.580 0.857   0.0
0.019 0.825 0.208 0.127   0.0
0.244 0.542 0.403 0.958   1.0
0.169 0.537 0.031 0.468   0.0
0.774 0.382 0.349 0.462   0.0
0.413 0.182 0.026 0.486   0.0
0.301 0.260 0.711 0.247   0.0
0.856 0.235 0.420 0.574   1.0
0.451 0.899 0.531 0.567   1.0
0.597 0.803 0.657 0.088   1.0
0.082 0.947 0.196 0.259   0.0
0.113 0.493 0.813 0.117   0.0
0.977 0.902 0.666 0.077   1.0
0.260 0.398 0.630 0.378   0.0
0.158 0.167 0.318 0.144   0.0
0.902 0.209 0.174 0.236   0.0
0.833 0.222 0.417 0.540   1.0
0.166 0.458 0.124 0.849   0.0
0.956 0.926 0.219 0.005   1.0
0.319 0.876 0.678 0.436   1.0
0.421 0.943 0.689 0.772   1.0
0.274 0.885 0.093 0.670   0.0
0.878 0.293 0.850 0.525   1.0
0.719 0.208 0.840 0.203   0.0
0.178 0.026 0.756 0.480   0.0
0.869 0.611 0.393 0.306   1.0
0.434 0.025 0.091 0.592   0.0
0.844 0.765 0.636 0.639   1.0
0.713 0.932 0.387 0.890   1.0
0.678 0.230 0.904 0.148   0.0
0.358 0.196 0.878 0.927   1.0
0.943 0.577 0.633 0.080   1.0
0.922 0.252 0.969 0.370   1.0
0.004 0.616 0.656 0.133   0.0
0.741 0.819 0.333 0.701   1.0
0.901 0.770 0.107 0.723   1.0
0.119 0.327 0.635 0.055   0.0
0.847 0.553 0.957 0.376   1.0
0.150 0.469 0.880 0.170   0.0
0.363 0.191 0.175 0.252   0.0
0.157 0.875 0.384 0.474   0.0
0.028 0.357 0.512 0.787   0.0
0.758 0.913 0.376 0.292   1.0
0.860 0.033 0.914 0.462   1.0
0.557 0.617 0.214 0.173   0.0
0.316 0.503 0.554 0.701   1.0
0.464 0.733 0.237 0.355   0.0
0.929 0.459 0.492 0.886   1.0
0.631 0.900 0.237 0.340   1.0
0.552 0.248 0.964 0.504   1.0
0.022 0.947 0.557 0.605   1.0
0.246 0.228 0.288 0.416   0.0
0.605 0.323 0.812 0.431   1.0
0.775 0.260 0.402 0.253   0.0
0.165 0.642 0.239 0.864   0.0
0.743 0.319 0.020 0.932   1.0
0.748 0.363 0.667 0.795   1.0
0.344 0.237 0.424 0.304   0.0
0.728 0.590 0.117 0.163   0.0
0.740 0.559 0.867 0.924   1.0
0.495 0.997 0.024 0.297   0.0
0.068 0.537 0.614 0.939   1.0
0.775 0.880 0.082 0.361   1.0
0.066 0.242 0.598 0.118   0.0
0.570 0.332 0.722 0.946   1.0
0.327 0.800 0.707 0.987   1.0
0.725 0.541 0.206 0.772   1.0
0.183 0.760 0.693 0.104   0.0
0.116 0.223 0.349 0.519   0.0
0.199 0.577 0.711 0.452   0.0
0.472 0.165 0.868 0.790   1.0
0.313 0.227 0.472 0.957   0.0
0.814 0.905 0.356 0.185   1.0
0.583 0.948 0.036 0.135   0.0
0.518 0.533 0.878 0.515   1.0
0.566 0.100 0.216 0.861   0.0
0.013 0.614 0.193 0.129   0.0
0.326 0.155 0.617 0.262   0.0
0.090 0.242 0.604 0.376   0.0
0.058 0.808 0.295 0.739   0.0
0.852 0.214 0.428 0.182   0.0
0.347 0.220 0.041 0.109   0.0
0.271 0.328 0.095 0.759   0.0
0.042 0.376 0.292 0.875   0.0
0.387 0.818 0.871 0.438   1.0
0.763 0.577 0.667 0.623   1.0
0.120 0.892 0.206 0.627   0.0
0.029 0.049 0.126 0.539   0.0
0.714 0.418 0.704 0.889   1.0
0.013 0.689 0.757 0.053   0.0
0.802 0.722 0.724 0.152   1.0
0.917 0.918 0.182 0.611   1.0
0.096 0.509 0.600 0.040   0.0
0.982 0.679 0.597 0.569   1.0
0.708 0.922 0.492 0.332   1.0
0.112 0.545 0.430 0.211   0.0
0.087 0.712 0.855 0.540   1.0
0.129 0.955 0.625 0.893   1.0
0.586 0.538 0.538 0.622   1.0
0.654 0.586 0.555 0.316   1.0
0.655 0.398 0.506 0.808   1.0
0.609 0.831 0.553 0.917   1.0
0.658 0.176 0.192 0.559   0.0
0.346 0.421 0.078 0.391   0.0
0.312 0.318 0.461 0.651   0.0
0.401 0.155 0.494 0.335   0.0
0.753 0.634 0.218 0.381   0.0
0.873 0.772 0.485 0.014   1.0
0.233 0.223 0.621 0.898   0.0
0.429 0.932 0.087 0.262   0.0
0.428 0.524 0.936 0.660   1.0
0.931 0.335 0.348 0.497   1.0
0.387 0.492 0.006 0.017   0.0
0.691 0.953 0.618 0.866   1.0
0.092 0.898 0.349 0.919   1.0
0.349 0.399 0.453 0.515   0.0
0.656 0.755 0.882 0.746   1.0
0.381 0.413 0.154 0.984   0.0
0.134 0.871 0.266 0.266   0.0
0.219 0.476 0.924 0.727   1.0
0.967 0.520 0.881 0.716   1.0
0.015 0.545 0.657 0.755   0.0
0.046 0.249 0.425 0.010   0.0
0.015 0.921 0.347 0.406   0.0
0.408 0.797 0.133 0.072   0.0
0.560 0.236 0.119 0.241   0.0
0.548 0.151 0.625 0.291   0.0
0.721 0.564 0.895 0.061   1.0
0.363 0.721 0.383 0.105   0.0
0.550 0.659 0.678 0.053   0.0
0.715 0.637 0.844 0.706   1.0
0.957 0.325 0.458 0.060   0.0
0.627 0.180 0.124 0.874   0.0
0.219 0.895 0.751 0.975   1.0
0.098 0.330 0.367 0.930   0.0
0.103 0.850 0.759 0.259   0.0
0.541 0.441 0.716 0.826   1.0
0.623 0.555 0.153 0.590   0.0
0.854 0.044 0.911 0.344   1.0
0.421 0.126 0.487 0.626   0.0
0.109 0.771 0.512 0.432   0.0
0.767 0.413 0.227 0.906   1.0
0.868 0.406 0.749 0.659   1.0
0.187 0.116 0.417 0.864   0.0
0.126 0.063 0.988 0.800   0.0
0.724 0.023 0.963 0.979   1.0
0.877 0.484 0.836 0.540   1.0
0.808 0.374 0.539 0.039   0.0
0.304 0.464 0.860 0.308   0.0
0.767 0.348 0.128 0.539   0.0
0.598 0.408 0.935 0.234   1.0
0.953 0.677 0.179 0.200   1.0
0.396 0.997 0.216 0.228   0.0
0.493 0.384 0.391 0.614   0.0
0.851 0.999 0.738 0.191   1.0
0.674 0.647 0.126 0.011   0.0
0.321 0.187 0.637 0.346   0.0
0.942 0.786 0.444 0.157   1.0
0.686 0.394 0.996 0.694   1.0
0.534 0.377 0.759 0.371   1.0
0.288 0.686 0.322 0.594   0.0
0.730 0.491 0.130 0.670   1.0
0.503 0.666 0.640 0.477   1.0
0.732 0.055 0.167 0.040   0.0
0.923 0.898 0.217 0.670   1.0
0.168 0.345 0.569 0.827   0.0
0.183 0.456 0.909 0.358   0.0
0.223 0.592 0.280 0.263   0.0
0.393 0.604 0.134 0.664   0.0
0.391 0.728 0.278 0.103   0.0
0.211 0.592 0.472 0.857   1.0
0.851 0.242 0.986 0.400   1.0
0.531 0.586 0.883 0.685   1.0
0.479 0.176 0.304 0.396   0.0
0.800 0.717 0.557 0.827   1.0
0.468 0.231 0.267 0.544   0.0
0.960 0.255 0.388 0.483   1.0
0.586 0.010 0.339 0.651   0.0
0.015 0.914 0.070 0.074   0.0
0.058 0.379 0.314 0.150   0.0
0.221 0.273 0.821 0.077   0.0
0.064 0.958 0.856 0.491   1.0
0.902 0.330 0.729 0.984   1.0
0.870 0.731 0.657 0.661   1.0
0.894 0.177 0.723 0.379   1.0
0.585 0.784 0.223 0.833   1.0
0.608 0.801 0.177 0.149   0.0
0.535 0.172 0.287 0.130   0.0
0.726 0.009 0.127 0.816   0.0
0.270 0.906 0.839 0.522   1.0
0.511 0.479 0.120 0.991   1.0
0.192 0.062 0.787 0.845   0.0
0.754 0.937 0.687 0.960   1.0
0.811 0.027 0.248 0.948   1.0
0.339 0.455 0.442 0.387   0.0
0.618 0.856 0.450 0.959   1.0
0.434 0.879 0.801 0.150   1.0
0.598 0.760 0.272 0.679   1.0
0.304 0.382 0.333 0.294   0.0
0.349 0.727 0.406 0.107   0.0
0.759 0.133 0.734 0.117   0.0
0.843 0.250 0.135 0.078   0.0
0.215 0.105 0.418 0.373   0.0
0.804 0.197 0.750 0.038   0.0
0.390 0.997 0.748 0.609   1.0
0.707 0.798 0.583 0.935   1.0
0.616 0.284 0.876 0.618   1.0
0.413 0.757 0.665 0.238   1.0
0.781 0.396 0.222 0.020   0.0
0.420 0.491 0.014 0.086   0.0
0.898 0.017 0.568 0.974   1.0
0.741 0.494 0.545 0.552   1.0
0.297 0.509 0.781 0.007   0.0
0.412 0.823 0.602 0.043   0.0
0.437 0.466 0.163 0.969   1.0
0.613 0.716 0.123 0.813   1.0
0.349 0.388 0.418 0.122   0.0
0.433 0.323 0.420 0.615   0.0
0.707 0.483 0.259 0.337   0.0
0.238 0.576 0.595 0.464   0.0
0.512 0.591 0.621 0.434   1.0
0.683 0.174 0.569 0.537   0.0
0.414 0.236 0.514 0.638   0.0
0.335 0.698 0.745 0.186   0.0
0.651 0.800 0.495 0.156   1.0
0.932 0.847 0.296 0.090   1.0
0.616 0.829 0.764 0.890   1.0
0.258 0.803 0.070 0.520   0.0
0.049 0.452 0.891 0.267   0.0
0.648 0.719 0.128 0.732   1.0
0.850 0.935 0.156 0.192   1.0
0.120 0.331 0.903 0.493   0.0
0.528 0.358 0.529 0.138   0.0
0.122 0.700 0.989 0.718   1.0
0.257 0.413 0.264 0.345   0.0
0.919 0.069 0.543 0.245   0.0
0.577 0.332 0.123 0.159   0.0
0.591 0.858 0.330 0.727   1.0
0.705 0.936 0.222 0.483   1.0
0.664 0.772 0.375 0.651   1.0
0.477 0.815 0.506 0.363   1.0
0.365 0.044 0.252 0.486   0.0
0.917 0.621 0.845 0.693   1.0
0.498 0.795 0.996 0.948   1.0
0.424 0.500 0.756 0.049   0.0
0.950 0.520 0.632 0.398   1.0
0.593 0.643 0.753 0.643   1.0
0.822 0.709 0.343 0.359   1.0
0.654 0.958 0.317 0.409   1.0
0.178 0.578 0.247 0.163   0.0
0.539 0.873 0.498 0.207   1.0
0.425 0.936 0.815 0.718   1.0
0.572 0.260 0.132 0.154   0.0
0.323 0.170 0.899 0.406   0.0
0.787 0.490 0.692 0.086   1.0
0.604 0.363 0.399 0.096   0.0
0.870 0.605 0.759 0.135   1.0
0.235 0.529 0.541 0.299   0.0
0.724 0.619 0.124 0.439   0.0
0.291 0.977 0.794 0.426   1.0
0.659 0.944 0.503 0.973   1.0
0.460 0.799 0.400 0.190   0.0
0.214 0.944 0.892 0.505   1.0
0.176 0.484 0.538 0.125   0.0
0.591 0.605 0.536 0.680   1.0
0.367 0.656 0.105 0.225   0.0
0.727 0.341 0.526 0.227   0.0
0.838 0.936 0.131 0.722   1.0
0.982 0.918 0.025 0.287   1.0
0.272 0.933 0.810 0.974   1.0
0.459 0.501 0.111 0.877   0.0
0.861 0.355 0.163 0.485   0.0
0.941 0.838 0.256 0.466   1.0
0.561 0.249 0.320 0.054   0.0
0.461 0.553 0.416 0.685   1.0
0.967 0.361 0.434 0.041   0.0
